city,holdType,homeType,noBed,soldPrice,usage,postCode,soldYear,postcode,latitude,longitude
Wellington, Freehold,Semi-Detached,2,137000, Residential,TA21 8DL,16,TA21 8DL,50.9749748773948,-3.23125681819974
Wellington, Freehold,Terraced,4,165000, Residential,TA21 8JL,16,TA21 8JL,50.9820755339702,-3.23415141953174
Wellington, Freehold,Semi-Detached,3,185000, Residential,TA21 9BH,16,TA21 9BH,50.983901,-3.221449
Wellington, Freehold,Terraced,2,142000, Residential,TA21 0AA,16,TA21 0AA,50.986217454854,-3.24298059131642
Wellington, Freehold,Semi-Detached,3,182000, Residential,TA21 9RS,16,TA21 9RS,50.9740180116436,-3.2476969973954506
Wellington, Freehold,Detached,1,367500, Residential,TA21 9DH,16,TA21 9DH,50.97253505322679,-3.2459338386117897
Wellington, Freehold,Semi-Detached,3,230000, Residential,TA21 8QD,16,TA21 8QD,50.9720763010449,-3.22726335294289
Wellington, Freehold,Semi-Detached,3,145000, Residential,TA21 8RP,16,TA21 8RP,50.9835463840686,-3.23282277458611
Wellington, Freehold,Detached,3,215000, Residential,TA21 9DX,16,TA21 9DX,50.97262131497911,-3.2429023710796203
Wellington, Freehold,Semi-Detached,2,132000, Residential,TA21 9BU,16,TA21 9BU,50.97344151080879,-3.2452601777098704
Wellington, Freehold,Detached,4,243000, Residential,TA21 8EX,16,TA21 8EX,50.971024314069794,-3.21866159249637
Wellington, Freehold,Terraced,2,153000, Residential,TA21 9AH,16,TA21 9AH,50.9708230004957,-3.22157603594311
Wellington, Freehold,Semi-Detached,3,186995, Residential (New Build),TA21 9FA,16,TA21 9FA,50.980217,-3.215953
Wellington, Freehold,Terraced,3,154500, Residential,TA21 0DY,16,TA21 0DY,50.9756036250336,-3.2516281134674596
Wellington, Freehold,Terraced,3,172000, Residential,TA21 8JL,16,TA21 8JL,50.9820755339702,-3.23415141953174
Wellington, Freehold,Detached,4,311000, Residential,TA21 9AB,16,TA21 9AB,50.98281289338,-3.2185148590840797
Wellington, Freehold,Semi-Detached,3,195000, Residential,TA21 9AP,16,TA21 9AP,50.96992030013289,-3.2227629387420897
Wellington, Freehold,Detached,3,209000, Residential,TA21 9AB,16,TA21 9AB,50.98281289338,-3.2185148590840797
Wellington, Freehold,Terraced,3,160000, Residential,TA21 8JJ,16,TA21 8JJ,50.98189994398889,-3.23374787717904
Wellington, Leasehold,Flat,1,63000, Residential,TA21 8LT,16,TA21 8LT,50.978639,-3.229274
Wellington, Freehold,Terraced,2,165000, Residential,TA21 8BJ,16,TA21 8BJ,50.9732553470486,-3.2314392266972405
Wellington, Freehold,Semi-Detached,3,184000, Residential,TA21 8JT,16,TA21 8JT,50.981811160209595,-3.2353410622181404
Wellington, Freehold,Detached,4,279950, Residential,TA21 9RB,16,TA21 9RB,50.968430534586496,-3.233590290601
Wellington, Freehold,Detached,3,235000, Residential,TA21 9EQ,16,TA21 9EQ,50.980705,-3.214941
Wellington, Freehold,Terraced,2,154000, Residential,TA21 8BD,16,TA21 8BD,50.9756209191696,-3.23321
Wellington, Freehold,Detached,3,255000, Residential,TA21 0ER,16,TA21 0ER,50.978223428605794,-3.24967580543464
Wellington, Freehold,Semi-Detached,5,415000, Residential,TA21 8HY,16,TA21 8HY,50.980378045695,-3.23394970197022
Wellington, Freehold,Semi-Detached,3,159000, Residential,TA21 0AY,16,TA21 0AY,50.987659295570005,-3.24438688960335
Wellington, Freehold,Terraced,4,205000, Residential,TA21 8EL,16,TA21 8EL,50.977123699025604,-3.22016026791849
Wellington, Freehold,Detached,3,335000, Residential,TA21 8NG,16,TA21 8NG,50.979768680666396,-3.23629825756033
Wellington, Freehold,Semi-Detached,3,165000, Residential,TA21 8EL,16,TA21 8EL,50.977123699025604,-3.22016026791849
Wellington, Freehold,Semi-Detached,3,153250, Residential,TA21 8HP,16,TA21 8HP,50.9806161042933,-3.2292834856075
Wellington, Freehold,Semi-Detached,3,190000, Residential (New Build),TA21 9FA,16,TA21 9FA,50.980217,-3.215953
Wellington, Freehold,Semi-Detached,3,175000, Residential,TA21 9AW,16,TA21 9AW,50.970226222525206,-3.22532035035904
Wellington, Freehold,Terraced,3,169950, Residential,TA21 8LD,16,TA21 8LD,50.983171971480296,-3.2376138581950897
Wellington, Freehold,Terraced,3,141000, Residential,TA21 0AX,16,TA21 0AX,50.9881137677113,-3.24308824568815
Wellington, Leasehold,Flat,2,84000, Residential,TA21 9HB,16,TA21 9HB,50.981910275632295,-3.22336288490507
Wellington, Freehold,Terraced,3,130000, Residential,TA21 9ES,16,TA21 9ES,50.98238268431089,-3.22032665096512
Wellington, Freehold,Terraced,3,154500, Residential,TA21 8LD,16,TA21 8LD,50.983171971480296,-3.2376138581950897
Wellington, Freehold,Semi-Detached,3,154000, Residential,TA21 8RT,16,TA21 8RT,50.9828432771371,-3.2287154886573797
Wellington, Freehold,Terraced,2,153000, Residential,TA21 8LJ,16,TA21 8LJ,50.981370386875,-3.2404435862290604
Wellington, Leasehold,Flat,1,99000, Residential,TA21 8NE,16,TA21 8NE,50.9787961095656,-3.23302457055702
Wellington, Freehold,Terraced,4,155000, Residential,TA21 8LT,16,TA21 8LT,50.978639,-3.229274
Wellington, Freehold,Semi-Detached,3,175700, Residential,TA21 9EF,16,TA21 9EF,50.9815913012904,-3.215790415369
Wellington, Leasehold,Flat,1,51000, Residential,TA21 8LT,16,TA21 8LT,50.978639,-3.229274
Wellington, Freehold,Detached,4,317500, Residential,TA21 0DR,16,TA21 0DR,50.976544,-3.250443
Wells, Freehold,Terraced,3,215000, Residential,BA5 2HX,19,BA5 2HX,51.2106245,-2.655969222
Wells, Freehold,Semi-Detached,3,200000, Residential,BA5 2EW,19,BA5 2EW,51.20602385,-2.6633616719999997
Wells, Freehold,Semi-Detached,3,264000, Residential,BA5 2ES,19,BA5 2ES,51.2047291,-2.663343065
Wells, Freehold,Semi-Detached,3,270000, Residential,BA5 2JN,19,BA5 2JN,51.21396212,-2.6636619009999998
Wells, Leasehold,Flat,2,157000, Residential,BA5 2XY,19,BA5 2XY,51.21213527,-2.638066633
Wells, Leasehold,Flat,1,99000, Residential,BA5 2QX,19,BA5 2QX,51.212509,-2.648823
Wells, Freehold,Semi-Detached,3,225000, Residential,BA5 1TZ,19,BA5 1TZ,51.20448685,-2.65847283
Wells, Freehold,Semi-Detached,3,250000, Residential,BA5 3JZ,19,BA5 3JZ,51.21550657,-2.6315702069999998
Wells, Freehold,Terraced,3,205000, Residential,BA5 2BU,19,BA5 2BU,51.20822681,-2.661790037
Wells, Freehold,Terraced,2,175000, Residential,BA5 1AQ,19,BA5 1AQ,51.21264366,-2.672519179
Wells, Freehold,Terraced,3,321040, Residential,BA5 2TL,19,BA5 2TL,51.213869,-2.638703718
Wells, Freehold,Terraced,3,188000, Residential,BA5 2XW,19,BA5 2XW,51.21205972,-2.633770694
Wells, Freehold,Detached,5,1150000, Residential,BA5 2UA,19,BA5 2UA,51.210227,-2.643582935
Wells, Freehold,Detached,3,455000, Residential,BA5 2NQ,19,BA5 2NQ,51.21506522,-2.6610004380000003
Wells, Freehold,Terraced,1,160000, Residential,BA5 2XP,19,BA5 2XP,51.21177739,-2.636086045
Wells, Leasehold,Flat,2,183000, Residential,BA5 3DF,19,BA5 3DF,51.21563632,-2.615665332
Wells, Freehold,Detached,3,280000, Residential,BA5 1LZ,19,BA5 1LZ,51.20832723,-2.671154
Wells, Freehold,Terraced,2,250000, Residential,BA5 1UN,19,BA5 1UN,51.205473,-2.647909
Wells, Freehold,Semi-Detached,3,258000, Residential,BA5 3JQ,19,BA5 3JQ,51.21610343,-2.629273248
Wells, Freehold,Terraced,4,285000, Residential,BA5 2HP,19,BA5 2HP,51.20655019,-2.652919564
Wells, Freehold,Terraced,3,220000, Residential,BA5 2NH,19,BA5 2NH,51.21328085,-2.658512405
Wells, Freehold,Semi-Detached,4,218000, Residential,BA5 3JE,19,BA5 3JE,51.21401493,-2.631377988
Wells, Freehold,Semi-Detached,3,265000, Residential,BA5 2ER,19,BA5 2ER,51.20479772,-2.662342066
Wells, Freehold,Detached,4,975000, Residential,BA5 2PE,19,BA5 2PE,51.21000509,-2.647714583
Wells, Freehold,Terraced,2,166000, Residential,BA5 1UF,19,BA5 1UF,51.20539981,-2.657626998
Wells, Freehold,Terraced,3,330000, Residential,BA5 2NH,19,BA5 2NH,51.21328085,-2.658512405
Wells, Freehold,Semi-Detached,2,265000, Residential,BA5 3NA,19,BA5 3NA,51.21198024,-2.6268262030000002
Wells, Leasehold,Flat,1,95000, Residential,BA5 1UR,19,BA5 1UR,51.20613275,-2.647130607
Wells, Freehold,Terraced,2,199000, Residential,BA5 2LJ,19,BA5 2LJ,51.20547566,-2.653720279
Wells, Freehold,Terraced,4,525000, Residential,BA5 2US,19,BA5 2US,51.21100391,-2.641057348
Wells, Freehold,Semi-Detached,4,350000, Residential,BA5 3JY,19,BA5 3JY,51.21613596,-2.631578822
Wells, Leasehold,Flat,2,176500, Residential,BA5 3DE,19,BA5 3DE,51.21592511,-2.617057
Wells, Leasehold,Flat,1,92500, Residential,BA5 1UR,19,BA5 1UR,51.20613275,-2.647130607
Wells, Leasehold,Flat,1,83500, Residential,BA5 1SH,19,BA5 1SH,51.20539813,-2.65150047
Wells, Leasehold,Flat,2,123500, Residential,BA5 1SH,19,BA5 1SH,51.20539813,-2.65150047
Wells, Leasehold,Flat,2,205000, Residential,BA5 1SF,19,BA5 1SF,51.20845957,-2.644257244
Wells, Freehold,Semi-Detached,3,315000, Residential,BA5 3JU,19,BA5 3JU,51.21506941,-2.634255865
Wells, Freehold,Terraced,3,155000, Residential,BA5 2BY,19,BA5 2BY,51.20750367,-2.659274558
Wells, Freehold,Detached,2,441000, Residential,BA5 2LY,19,BA5 2LY,51.21568484,-2.654752588
Wells, Freehold,Terraced,3,210000, Residential,BA5 2ED,19,BA5 2ED,51.20609069,-2.657894501
Wells, Leasehold,Flat,2,160000, Residential,BA5 2XX,19,BA5 2XX,51.21176655,-2.638075851
Wells, Freehold,Terraced,3,261000, Residential,BA5 2EQ,19,BA5 2EQ,51.20689834,-2.6597812430000003
Wells, Freehold,Detached,3,925000, Residential,BA5 1US,19,BA5 1US,51.20777173,-2.643431688
Wells, Freehold,Terraced,4,240000, Residential,BA5 2LB,19,BA5 2LB,51.20572502,-2.654153241
Wells, Freehold,Semi-Detached,3,283000, Residential,BA5 2JN,19,BA5 2JN,51.21396212,-2.6636619009999998
Wells, Freehold,Terraced,3,290000, Residential,BA5 1TU,19,BA5 1TU,51.20350191,-2.651301944
Wells, Freehold,Detached,3,225000, Residential,BA5 2ER,19,BA5 2ER,51.20479772,-2.662342066
Wells, Leasehold,Flat,1,81500, Residential,BA5 1UR,19,BA5 1UR,51.20613275,-2.647130607
Wells, Freehold,Terraced,2,245000, Residential,BA5 2DS,19,BA5 2DS,51.20771567,-2.65031641
Wells, Freehold,Terraced,3,260000, Residential,BA5 2HX,18,BA5 2HX,51.2106245,-2.655969222
Wells, Freehold,Terraced,4,338000, Residential,BA5 2NH,18,BA5 2NH,51.21328085,-2.658512405
Wells, Freehold,Semi-Detached,3,260000, Residential,BA5 2HZ,18,BA5 2HZ,51.21278798,-2.659808178
Wells, Freehold,Detached,3,247000, Residential,BA5 3HS,18,BA5 3HS,51.21290635,-2.626838783
Wells, Leasehold,Flat,2,270000, Residential,BA5 2RT,18,BA5 2RT,51.20882127,-2.645522041
Wells, Freehold,Terraced,2,325000, Residential,BA5 2BJ,18,BA5 2BJ,51.20931321,-2.65729624
Wells, Freehold,Semi-Detached,3,175000, Residential,BA5 3JD,18,BA5 3JD,51.21372501,-2.63011414
Wells, Leasehold,Flat,2,240000, Residential,BA5 1SF,18,BA5 1SF,51.20845957,-2.644257244
Wells, Freehold,Semi-Detached,2,315000, Residential,BA5 2TL,18,BA5 2TL,51.213869,-2.638703718
Wells, Freehold,Detached,4,265000, Residential,BA5 2ES,18,BA5 2ES,51.2047291,-2.663343065
Wells, Freehold,Terraced,3,220000, Residential,BA5 2ED,18,BA5 2ED,51.20609069,-2.657894501
Wells, Freehold,Semi-Detached,3,250000, Residential,BA5 1TS,18,BA5 1TS,51.2041828,-2.659771057
Wells, Freehold,Detached,3,470000, Residential,BA5 2LZ,18,BA5 2LZ,51.21506974,-2.655402454
Wells, Freehold,Terraced,4,377000, Residential,BA5 2JX,18,BA5 2JX,51.20259005,-2.659977308
Wells, Freehold,Semi-Detached,3,220000, Residential,BA5 2XT,18,BA5 2XT,51.21291947,-2.634412431
Wells, Freehold,Terraced,3,318000, Residential,BA5 1TU,18,BA5 1TU,51.20350191,-2.651301944
Wells, Freehold,Detached,3,228500, Residential,BA5 2EX,18,BA5 2EX,51.20377805,-2.661382727
Wells, Freehold,Detached,4,660000, Residential,BA5 2TJ,18,BA5 2TJ,51.21360716,-2.641866619
Wells, Freehold,Detached,4,740000, Residential,BA5 2TJ,18,BA5 2TJ,51.21360716,-2.641866619
Wells, Freehold,Semi-Detached,2,202000, Residential,BA5 2ED,18,BA5 2ED,51.20609069,-2.657894501
Wells, Leasehold,Flat,1,68500, Residential,BA5 1SH,18,BA5 1SH,51.20539813,-2.65150047
Wells, Freehold,Detached,3,430000, Residential,BA5 2TW,18,BA5 2TW,51.21258898,-2.640464
Wells, Freehold,Detached,4,610000, Residential,BA5 2TR,18,BA5 2TR,51.2151472,-2.636490429
Wells, Freehold,Terraced,2,330000, Residential,BA5 1UH,18,BA5 1UH,51.20509425,-2.649549455
Wells, Freehold,Semi-Detached,3,302500, Residential,BA5 3DN,18,BA5 3DN,51.21424779,-2.611237176
Wells, Freehold,Detached,3,330000, Residential,BA5 3JU,18,BA5 3JU,51.21506941,-2.634255865
Wells, Freehold,Semi-Detached,3,275000, Residential,BA5 2XN,18,BA5 2XN,51.21289002,-2.633209434
Wells, Freehold,Semi-Detached,3,342000, Residential,BA5 2JH,18,BA5 2JH,51.21357834,-2.661566129
Wells, Freehold,Detached,3,315000, Residential,BA5 2DH,18,BA5 2DH,51.20737178,-2.66509883
Wells, Freehold,Terraced,3,195000, Residential,BA5 3HU,18,BA5 3HU,51.21348348,-2.626531654
Wells, Freehold,Semi-Detached,3,345000, Residential,BA5 3NN,18,BA5 3NN,51.21234146,-2.631555521
Wells, Leasehold,Flat,3,329950, Residential (New Build),BA5 2GW,18,BA5 2GW,51.215012,-2.665041
Wells, Freehold,Semi-Detached,3,215000, Residential,BA5 3JD,18,BA5 3JD,51.21372501,-2.63011414
Wells, Freehold,Terraced,2,225000, Residential,BA5 2QR,18,BA5 2QR,51.21453,-2.647606
Wells, Freehold,Detached,3,341000, Residential,BA5 2JG,18,BA5 2JG,51.21227945,-2.660688524
Wells, Freehold,Semi-Detached,3,245000, Residential,BA5 3JF,18,BA5 3JF,51.21415961,-2.6278866290000003
Wells, Freehold,Semi-Detached,2,188750, Residential,BA5 2HF,18,BA5 2HF,51.20622558,-2.656293198
Wells, Freehold,Semi-Detached,2,190000, Residential,BA5 2FD,18,BA5 2FD,51.2110589,-2.660270202
Wells, Freehold,Detached,3,445000, Residential,BA5 2TR,18,BA5 2TR,51.2151472,-2.636490429
Wells, Freehold,Semi-Detached,3,400000, Residential,BA5 2AS,18,BA5 2AS,51.20762349,-2.647480751
Wells, Freehold,Semi-Detached,6,280000, Residential,BA5 2EX,18,BA5 2EX,51.20377805,-2.661382727
Wells, Freehold,Detached,4,375000, Residential,BA5 2DG,18,BA5 2DG,51.20728614,-2.665927857
Wells, Freehold,Semi-Detached,5,575000, Residential,BA5 2QF,18,BA5 2QF,51.20950166,-2.6525461669999997
Wells, Leasehold,Flat,1,121000, Residential,BA5 2QX,18,BA5 2QX,51.212509,-2.648823
Wells, Freehold,Terraced,2,220000, Residential,BA5 2EA,18,BA5 2EA,51.20672209,-2.654339148
Wells, Freehold,Semi-Detached,2,212650, Residential,BA5 2TN,18,BA5 2TN,51.2131244,-2.6397124069999998
Wells, Freehold,Terraced,3,310000, Residential,BA5 1AH,18,BA5 1AH,51.213373,-2.672685691
Wells, Freehold,Terraced,2,222500, Residential,BA5 3NP,18,BA5 3NP,51.21747887,-2.6158187809999998
Wells, Freehold,Detached,3,292000, Residential,BA5 2JH,18,BA5 2JH,51.21357834,-2.661566129
Wells, Freehold,Terraced,2,259950, Residential,BA5 1SW,18,BA5 1SW,51.20691932,-2.6479862030000003
Wells, Freehold,Detached,0,341000, Residential,BA5 3NF,18,BA5 3NF,51.21102793,-2.6283450790000003
Wells, Freehold,Semi-Detached,2,172000, Residential,BA5 3NL,18,BA5 3NL,51.21178989,-2.632120622
Wells, Freehold,Terraced,2,245000, Residential,BA5 1UW,18,BA5 1UW,51.20594718,-2.646541114
Wells, Freehold,Detached,4,335000, Residential,BA5 2FW,18,BA5 2FW,51.21010554,-2.658710465
Wells, Freehold,Terraced,1,180000, Residential,BA5 2HB,18,BA5 2HB,51.20554513,-2.655768208
Wells, Freehold,Detached,4,395000, Residential,BA5 3HS,18,BA5 3HS,51.21290635,-2.626838783
Wells, Freehold,Semi-Detached,2,240000, Residential,BA5 3NJ,18,BA5 3NJ,51.21153779,-2.63051376
Wells, Freehold,Detached,3,475000, Residential,BA5 2JD,18,BA5 2JD,51.211456,-2.655365
Wells, Freehold,Terraced,2,275000, Residential,BA5 2SF,18,BA5 2SF,51.21010819,-2.6469572969999997
Wells, Leasehold,Terraced,4,360000, Residential,BA5 1SG,18,BA5 1SG,51.20817752,-2.644854542
Wells, Freehold,Terraced,3,187500, Residential,BA5 3HU,18,BA5 3HU,51.21348348,-2.626531654
Wells, Freehold,Terraced,3,243000, Residential,BA5 3JS,18,BA5 3JS,51.21677051,-2.615437064
Wells, Leasehold,Flat,2,230000, Residential,BA5 1SF,18,BA5 1SF,51.20845957,-2.644257244
Wells, Leasehold,Terraced,3,297500, Residential,BA5 1SG,18,BA5 1SG,51.20817752,-2.644854542
Wells, Freehold,Semi-Detached,2,213500, Residential,BA5 2FL,18,BA5 2FL,51.21039036,-2.659229899
Wells, Leasehold,Flat,2,145500, Residential,BA5 3DE,18,BA5 3DE,51.21592511,-2.617057
Wells, Leasehold,Flat,2,183000, Residential,BA5 3DE,18,BA5 3DE,51.21592511,-2.617057
Wells, Freehold,Semi-Detached,2,184000, Residential,BA5 3JG,18,BA5 3JG,51.21502968,-2.629960149
Wells, Freehold,Semi-Detached,3,209442, Residential,BA5 3JN,18,BA5 3JN,51.21471579,-2.63147348
Wells, Freehold,Detached,3,525000, Residential,BA5 2TB,18,BA5 2TB,51.21446712,-2.644097726
Wells, Freehold,Semi-Detached,2,215000, Residential,BA5 2FW,18,BA5 2FW,51.21010554,-2.658710465
Wells, Freehold,Semi-Detached,6,365000, Residential,BA5 2NF,18,BA5 2NF,51.21350389,-2.657227078
Wells, Freehold,Terraced,2,270000, Residential,BA5 2PY,18,BA5 2PY,51.20882343,-2.650002766
Wells, Freehold,Semi-Detached,3,210000, Residential,BA5 3JD,18,BA5 3JD,51.21372501,-2.63011414
Wells, Freehold,Semi-Detached,4,299950, Residential,BA5 1FL,18,BA5 1FL,51.20323863200971,-2.64465705931614
Wells, Freehold,Detached,4,697000, Residential,BA5 2TT,18,BA5 2TT,51.21485838,-2.636686886
Wells, Freehold,Terraced,4,472200, Residential,BA5 2BP,18,BA5 2BP,51.20968501,-2.659935604
Wells, Freehold,Detached,3,575000, Residential,BA5 2UZ,18,BA5 2UZ,51.21262808,-2.63838841
Wells, Freehold,Semi-Detached,3,285000, Residential,BA5 3LT,18,BA5 3LT,51.21075359,-2.6241611
Wells, Freehold,Terraced,2,240500, Residential,BA5 2AS,18,BA5 2AS,51.20762349,-2.647480751
Wells, Leasehold,Terraced,2,150000, Residential,BA5 2AW,18,BA5 2AW,51.20794451,-2.651207167
Wells, Freehold,Terraced,2,195000, Residential,BA5 3DN,18,BA5 3DN,51.21424779,-2.611237176
Wells, Freehold,Semi-Detached,3,275000, Residential,BA5 3LS,18,BA5 3LS,51.21157537,-2.625188662
Wells, Freehold,Detached,4,415000, Residential,BA5 3JX,18,BA5 3JX,51.21612729,-2.63484311
Wells, Leasehold,Detached,2,184000, Residential,BA5 3DF,18,BA5 3DF,51.21563632,-2.615665332
Wells, Freehold,Semi-Detached,2,255000, Residential,BA5 2XU,18,BA5 2XU,51.21154983,-2.6349376159999998
Wells, Freehold,Semi-Detached,3,280000, Residential,BA5 1WE,18,BA5 1WE,51.2022406900389,-2.65595061611031
Wells, Freehold,Detached,4,900000, Residential,BA5 2QL,18,BA5 2QL,51.21119713,-2.648418483
Wells, Freehold,Detached,3,465000, Residential,BA5 2LR,18,BA5 2LR,51.21458427,-2.653777725
Wells, Leasehold,Flat,2,120000, Residential,BA5 3DE,18,BA5 3DE,51.21592511,-2.617057
Wells, Freehold,Terraced,2,175000, Residential,BA5 2HX,18,BA5 2HX,51.2106245,-2.655969222
Wells, Freehold,Terraced,2,300000, Residential,BA5 2RT,18,BA5 2RT,51.20882127,-2.645522041
Wells, Freehold,Detached,2,290000, Residential,BA5 2JA,18,BA5 2JA,51.21297079,-2.6592810769999997
Wells, Freehold,Semi-Detached,2,299950, Residential,BA5 2UU,18,BA5 2UU,51.21208554,-2.6405856180000002
Wells, Freehold,Detached,4,465000, Residential,BA5 2TT,18,BA5 2TT,51.21485838,-2.636686886
Wells, Freehold,Terraced,3,245000, Residential,BA5 1TY,18,BA5 1TY,51.20268776,-2.650560474
Wells, Freehold,Detached,3,318000, Residential,BA5 3JU,18,BA5 3JU,51.21506941,-2.634255865
Wells, Freehold,Terraced,3,210000, Residential,BA5 2DF,18,BA5 2DF,51.20884123,-2.658076861
Wells, Leasehold,Flat,2,182000, Residential,BA5 3DE,18,BA5 3DE,51.21592511,-2.617057
Wells, Freehold,Terraced,3,240000, Residential,BA5 2EZ,18,BA5 2EZ,51.2039923,-2.663246594
Wells, Leasehold,Flat,3,195000, Residential,BA5 3HL,18,BA5 3HL,51.21580569,-2.614235846
Wells, Freehold,Semi-Detached,3,200000, Residential,BA5 2HY,18,BA5 2HY,51.21150548,-2.6576137859999998
Wells, Freehold,Semi-Detached,3,281500, Residential,BA5 2JD,18,BA5 2JD,51.211456,-2.655365
Wells, Leasehold,Flat,3,195000, Residential,BA5 3HL,18,BA5 3HL,51.21580569,-2.614235846
Wells, Leasehold,Flat,3,264950, Residential (New Build),BA5 2GW,18,BA5 2GW,51.215012,-2.665041
Wells, Freehold,Terraced,3,214000, Residential,BA5 2BY,18,BA5 2BY,51.20750367,-2.659274558
Wells, Freehold,Terraced,3,410000, Residential,BA5 2XG,18,BA5 2XG,51.21348991,-2.63699729
Wells, Freehold,Terraced,3,405000, Residential,BA5 2SE,18,BA5 2SE,51.20962828,-2.6459341640000003
